time,frequency,confidence
13.380,261.076,0.947037
13.400,261.727,0.965048
13.420,262.115,0.964155
13.440,261.667,0.957333
13.460,261.576,0.956140
13.480,261.890,0.961649
13.500,261.592,0.960548
13.520,261.550,0.959542
13.540,261.528,0.962650
13.560,261.559,0.962938
13.580,261.483,0.959892
13.600,261.707,0.964135
13.620,261.648,0.963350
13.640,261.613,0.961830
13.660,261.768,0.964337
13.680,261.825,0.967952
13.700,261.773,0.966435
13.720,261.767,0.966143
13.740,261.807,0.965663
13.760,261.808,0.966975
13.780,261.762,0.965239
13.800,261.877,0.965089
13.820,261.689,0.963457
13.840,261.800,0.964790
13.860,261.645,0.963114
13.880,261.734,0.963582
13.900,261.734,0.963065
13.920,261.663,0.960981
13.940,261.718,0.963138
13.960,261.665,0.960823
13.980,261.409,0.956877
14.000,261.412,0.956877
14.020,261.414,0.955565
14.040,261.217,0.949377
14.060,261.405,0.953402
14.080,261.477,0.955623
14.100,261.256,0.947436
14.120,261.540,0.930892
14.140,294.591,0.551671
14.160,296.054,0.869100
14.180,295.309,0.955240
14.200,294.942,0.960495
14.220,295.032,0.954482
14.240,294.652,0.970770
14.260,293.828,0.963536
14.280,293.894,0.964344
14.300,294.069,0.967035
14.320,294.170,0.968684
14.340,294.078,0.968797
14.360,294.247,0.972431
14.380,294.392,0.972144
14.400,294.387,0.974937
14.420,293.897,0.966512
14.440,293.450,0.956119
14.460,293.620,0.959103
14.480,294.073,0.974313
14.500,294.230,0.976453
14.520,293.665,0.969868
14.540,293.508,0.964196
14.560,293.948,0.975229
14.580,294.019,0.973834
14.600,294.208,0.974001
14.620,294.168,0.975080
14.640,293.921,0.971294
14.660,293.990,0.972129
14.680,294.003,0.971298
14.700,294.173,0.974146
14.720,294.054,0.971977
14.740,293.461,0.744707
14.760,293.043,0.773388
14.780,294.535,0.949845
14.800,294.543,0.953448
14.820,295.221,0.952115
14.840,294.793,0.971999
14.860,293.692,0.965215
14.880,293.815,0.964055
14.900,294.018,0.967203
14.920,294.013,0.968050
14.940,294.116,0.969444
14.960,294.094,0.969236
14.980,294.266,0.970704
15.000,294.525,0.975812
15.020,294.069,0.971652
15.040,293.192,0.949400
15.060,293.331,0.954539
15.080,293.714,0.972325
15.100,294.148,0.976787
15.120,293.535,0.967577
15.140,293.363,0.960206
15.160,293.969,0.975247
15.180,293.965,0.973345
15.200,293.979,0.972458
15.220,294.120,0.974738
15.240,293.871,0.971761
15.260,293.962,0.972578
15.280,293.925,0.970672
15.300,294.130,0.973013
15.320,294.191,0.974612
15.340,293.690,0.763439
15.360,292.581,0.769591
15.380,294.428,0.946401
15.400,294.889,0.954976
15.420,295.128,0.954305
15.440,294.692,0.971531
15.460,293.744,0.964885
15.480,293.806,0.962861
15.500,293.975,0.965937
15.520,294.099,0.970179
15.540,294.018,0.967188
15.560,294.117,0.971294
15.580,294.237,0.972381
15.600,294.466,0.975614
15.620,294.058,0.972126
15.640,293.222,0.949649
15.660,293.347,0.953308
15.680,293.699,0.971068
15.700,294.003,0.974553
15.720,293.514,0.968071
15.740,293.497,0.964791
15.760,293.997,0.975448
15.780,293.972,0.973054
15.800,294.100,0.975001
15.820,294.020,0.974389
15.840,293.753,0.969449
15.860,294.009,0.973934
15.880,294.049,0.973127
15.900,294.081,0.971996
15.920,294.020,0.975157
15.940,294.093,0.974991
15.960,294.084,0.974015
15.980,294.448,0.979009
16.000,294.128,0.976568
16.020,293.737,0.972512
16.040,293.801,0.974741
16.060,293.898,0.974322
16.080,293.875,0.976419
16.100,294.140,0.981026
16.120,293.996,0.980504
16.140,293.869,0.980157
16.160,293.773,0.977383
16.180,293.942,0.977750
16.200,293.933,0.980068
16.220,293.651,0.975480
16.240,293.723,0.977655
16.260,293.982,0.979979
16.280,294.031,0.980769
16.300,293.934,0.980957
16.320,293.550,0.973917
16.340,293.779,0.974686
16.360,294.283,0.981128
16.380,294.017,0.980337
16.400,293.798,0.976977
16.420,293.765,0.975192
16.440,293.964,0.977819
16.460,293.810,0.977432
16.480,293.978,0.975814
16.500,294.146,0.977139
16.520,294.112,0.958203
16.540,332.116,0.531324
16.560,331.673,0.908511
16.580,330.831,0.964095
16.600,330.212,0.964854
16.620,329.899,0.955086
16.640,329.279,0.947231
16.660,329.364,0.962160
16.680,329.550,0.968298
16.700,329.760,0.974701
16.720,329.817,0.974262
16.740,329.505,0.968547
16.760,330.032,0.980701
16.780,330.020,0.976820
16.800,329.994,0.976325
16.820,330.068,0.978862
16.840,330.304,0.982217
16.860,330.122,0.979973
16.880,329.278,0.966989
16.900,329.031,0.954990
16.920,329.342,0.967836
16.940,329.885,0.978198
16.960,329.880,0.977083
16.980,329.936,0.976246
17.000,329.718,0.971735
17.020,329.500,0.970402
17.040,329.770,0.974305
17.060,329.817,0.973368
17.080,329.703,0.969154
17.100,329.572,0.968382
