time,frequency,confidence
21.440,261.549,0.959150
21.460,260.938,0.941594
21.480,261.207,0.949841
21.500,261.197,0.946439
21.520,261.185,0.946652
21.540,261.302,0.947388
21.560,261.563,0.957799
21.580,261.400,0.953808
21.600,261.643,0.956955
21.620,261.595,0.959801
21.640,261.376,0.952273
21.660,261.641,0.960758
21.680,261.661,0.960438
21.700,261.476,0.954555
21.720,261.512,0.956860
21.740,261.491,0.956325
21.760,261.491,0.953723
21.780,261.543,0.955371
21.800,261.379,0.949670
21.820,261.614,0.955558
21.840,261.594,0.956814
21.860,261.318,0.948831
21.880,261.226,0.948673
21.900,261.368,0.950674
21.920,261.347,0.948563
21.940,261.056,0.940118
21.960,261.310,0.942678
21.980,261.377,0.947957
22.000,261.309,0.943837
22.020,261.321,0.947170
22.040,261.322,0.943843
22.060,261.183,0.945071
22.080,261.164,0.942279
22.100,261.338,0.950253
22.120,261.206,0.943927
22.140,261.317,0.948150
22.160,261.249,0.946140
22.180,261.269,0.947442
22.200,261.134,0.942587
22.220,261.379,0.947589
22.240,261.391,0.952490
22.260,261.308,0.948963
22.280,261.486,0.955177
22.300,261.216,0.948401
22.320,261.157,0.949237
22.340,261.199,0.947538
22.360,261.380,0.952454
22.380,261.186,0.945027
22.400,261.167,0.943692
22.420,261.098,0.940441
22.440,261.161,0.944543
22.460,261.178,0.945114
22.480,261.094,0.943192
22.500,261.114,0.945175
22.520,261.106,0.945299
22.540,261.273,0.948034
22.560,261.138,0.941494
22.580,261.172,0.941920
22.600,261.209,0.945709
22.620,261.256,0.945982
22.640,261.413,0.949958
22.660,261.160,0.945312
22.680,261.282,0.951400
22.700,261.196,0.949333
22.720,261.359,0.953412
22.740,261.211,0.949644
22.760,261.318,0.951535
22.780,261.286,0.950314
22.800,261.409,0.954210
22.820,261.368,0.951652
22.840,261.292,0.948705
22.860,261.205,0.948228
22.880,261.213,0.948406
22.900,261.317,0.951310
22.920,261.126,0.945860
22.940,261.236,0.949169
22.960,261.123,0.946167
22.980,261.188,0.947241
23.000,261.189,0.944549
23.020,261.132,0.941775
23.040,261.138,0.942487
23.060,261.168,0.943391
23.080,261.367,0.951414
23.100,261.204,0.948123
23.120,261.191,0.947545
23.140,261.028,0.944594
23.160,261.302,0.952674
23.180,261.287,0.952144
23.200,261.314,0.952478
23.220,261.272,0.951521
23.240,261.265,0.951402
23.260,261.420,0.954439
23.280,261.343,0.950908
23.300,261.338,0.952924
23.320,261.236,0.950988
23.340,261.288,0.952777
23.360,260.985,0.943004
23.380,260.934,0.938747
23.400,260.916,0.932283
23.420,261.231,0.936801
23.440,261.310,0.939154
23.460,261.300,0.938382
23.480,266.445,0.735593
23.500,295.936,0.624067
23.520,295.647,0.904928
23.540,294.981,0.958674
23.560,294.858,0.971363
23.580,295.550,0.968477
23.600,294.658,0.974463
23.620,293.295,0.952541
23.640,293.882,0.966907
23.660,293.940,0.972025
23.680,294.011,0.970984
23.700,293.948,0.971680
23.720,294.139,0.974189
23.740,294.220,0.974186
23.760,294.296,0.973401
23.780,293.583,0.960000
23.800,293.318,0.952689
23.820,293.490,0.964421
23.840,294.056,0.974473
23.860,294.066,0.977293
23.880,293.390,0.965104
23.900,293.414,0.964932
23.920,293.742,0.972305
23.940,293.851,0.972119
23.960,294.174,0.975163
23.980,294.001,0.975094
24.000,293.788,0.972858
24.020,294.005,0.975142
24.040,294.106,0.975130
24.060,293.908,0.974017
24.080,293.994,0.973910
24.100,294.021,0.974886
24.120,294.257,0.976529
24.140,294.799,0.977015
24.160,294.300,0.881943
24.180,295.370,0.917752
24.200,295.452,0.958478
24.220,294.580,0.973116
24.240,295.107,0.971653
24.260,294.946,0.972545
24.280,293.702,0.966567
24.300,293.676,0.966239
24.320,294.142,0.974774
24.340,294.071,0.972233
24.360,293.926,0.971969
24.380,294.099,0.973701
24.400,294.101,0.972303
24.420,294.101,0.972340
24.440,293.613,0.963365
24.460,293.334,0.955532
24.480,293.757,0.967849
24.500,294.089,0.974405
24.520,294.209,0.977367
24.540,293.734,0.972799
24.560,293.371,0.964779
24.580,293.837,0.972936
24.600,293.886,0.973614
24.620,294.140,0.975316
24.640,294.165,0.975905
24.660,293.950,0.973708
24.680,293.917,0.974052
24.700,294.110,0.975213
24.720,293.954,0.972515
24.740,293.829,0.972141
24.760,293.847,0.973701
24.780,294.022,0.973016
24.800,294.648,0.977699
24.820,294.077,0.939789
24.840,295.637,0.879664
24.860,295.660,0.952198
24.880,294.546,0.973831
24.900,295.042,0.970371
24.920,295.376,0.973248
24.940,294.067,0.972146
24.960,293.466,0.960088
24.980,294.055,0.971763
25.000,294.096,0.972621
25.020,294.012,0.971650
25.040,294.067,0.971928
25.060,293.992,0.973075
25.080,294.089,0.973522
25.100,294.012,0.969292
25.120,293.341,0.953711
25.140,293.742,0.964436
25.160,293.969,0.973313
25.180,294.304,0.977964
25.200,293.947,0.974349
25.220,293.335,0.964080
25.240,293.729,0.972215
25.260,293.896,0.973695
25.280,294.034,0.973449
25.300,294.146,0.974176
25.320,293.885,0.972779
25.340,293.957,0.974743
25.360,294.046,0.975143
25.380,294.007,0.974248
25.400,293.904,0.973711
25.420,293.769,0.970677
25.440,294.036,0.972121
25.460,294.397,0.977438
25.480,294.733,0.970667
25.500,295.267,0.866426
25.520,295.518,0.941268
25.540,294.658,0.968488
25.560,294.693,0.973234
25.580,295.489,0.969978
25.600,294.659,0.975090
25.620,293.445,0.958016
25.640,293.922,0.968955
25.660,294.102,0.973338
25.680,294.058,0.972429
25.700,293.968,0.970997
25.720,294.095,0.974725
25.740,294.013,0.971757
25.760,294.172,0.971668
25.780,293.506,0.960420
25.800,293.597,0.962908
25.820,293.766,0.970256
25.840,294.279,0.977012
25.860,294.143,0.977459
25.880,293.499,0.968152
25.900,293.600,0.969837
25.920,293.862,0.972603
25.940,294.003,0.973430
25.960,294.106,0.974563
25.980,293.973,0.974670
26.000,293.918,0.974542
26.020,294.088,0.975839
26.040,294.044,0.974938
26.060,293.891,0.974073
26.080,293.968,0.973814
26.100,293.916,0.973281
26.120,294.254,0.975519
26.140,294.665,0.979222
26.160,295.716,0.485092
26.180,219.612,0.806990
26.200,218.757,0.804623
26.220,218.921,0.676850
26.240,219.214,0.820404
26.260,219.469,0.816979
26.280,220.025,0.859359
26.300,147.099,0.648502
26.320,219.806,0.728637
26.340,219.666,0.763218
26.360,219.758,0.644221
26.380,219.797,0.561445
26.400,219.685,0.789061
26.420,219.474,0.839141
26.440,220.046,0.926429
26.460,220.235,0.928044
26.480,219.809,0.909117
26.500,219.865,0.916417
26.520,219.953,0.935749
26.540,219.845,0.924589
26.560,219.941,0.928961
26.580,219.967,0.936037
26.600,219.484,0.910279
26.620,220.322,0.928546
26.640,219.976,0.934986
26.660,220.158,0.937891
26.680,220.410,0.941733
26.700,220.007,0.934762
26.720,220.041,0.946356
26.740,219.745,0.931206
26.760,220.006,0.940456
26.780,220.002,0.945881
26.800,219.958,0.943250
26.820,220.269,0.957538
26.840,220.066,0.944967
26.860,219.604,0.923803
26.880,219.973,0.949136
26.900,220.069,0.948039
26.920,219.756,0.941560
26.940,219.809,0.937853
26.960,219.755,0.932853
26.980,219.828,0.941299
27.000,219.668,0.930683
27.020,219.720,0.928917
27.040,220.214,0.944998
27.060,220.125,0.944440
27.080,219.956,0.938466
27.100,220.097,0.951154
27.120,219.865,0.941792
27.140,219.986,0.943354
27.160,219.845,0.938107
27.180,219.822,0.939369
27.200,219.836,0.940760
27.220,219.802,0.933916
27.240,219.928,0.940910
27.260,220.094,0.945936
27.280,220.030,0.950539
27.300,220.054,0.951797
27.320,219.897,0.944075
27.340,219.813,0.943160
27.360,219.894,0.946800
27.380,219.873,0.950433
27.400,220.011,0.955038
27.420,219.497,0.924815
27.440,219.620,0.933747
27.460,219.592,0.930462
27.480,218.681,0.761022
27.500,218.699,0.765897
27.520,219.431,0.898927
27.540,219.306,0.856516
27.560,219.011,0.782560
27.580,219.092,0.919926
27.600,219.593,0.923908
27.620,220.073,0.946200
27.640,219.997,0.946875
27.660,219.866,0.922586
27.680,219.688,0.910701
27.700,220.001,0.922065
27.720,220.170,0.924979
27.740,220.168,0.939999
27.760,219.880,0.922301
27.780,220.035,0.938335
27.800,220.490,0.950577
27.820,219.902,0.930567
27.840,220.043,0.937323
27.860,219.859,0.927588
27.880,219.888,0.930390
27.900,220.118,0.945044
27.920,219.695,0.927079
27.940,219.827,0.923846
27.960,220.505,0.948476
27.980,219.951,0.936283
28.000,220.197,0.945759
28.020,220.366,0.949482
28.040,220.133,0.951301
28.060,219.924,0.941680
28.080,220.118,0.946792
28.100,219.982,0.946179
28.120,220.041,0.949663
28.140,220.127,0.955711
28.160,220.265,0.952142
28.180,220.139,0.947258
28.200,219.879,0.939519
28.220,219.965,0.942893
28.240,219.968,0.949102
28.260,219.860,0.944169
28.280,219.823,0.938072
28.300,219.908,0.940920
28.320,219.795,0.935704
28.340,219.549,0.927886
28.360,219.796,0.930447
28.380,220.170,0.944842
28.400,220.194,0.951924
28.420,220.034,0.948137
28.440,219.865,0.943343
28.460,219.856,0.936046
28.480,219.970,0.938213
28.500,220.039,0.949282
28.520,219.914,0.945238
28.540,219.740,0.937049
28.560,219.821,0.934400
28.580,219.783,0.934019
28.600,220.129,0.950096
28.620,220.009,0.947782
28.640,219.894,0.945823
28.660,219.976,0.947560
28.680,219.695,0.936477
28.700,220.070,0.953636
28.720,219.940,0.951070
28.740,219.766,0.943588
28.760,219.695,0.937430
28.780,219.742,0.937890
28.800,219.410,0.919675
28.820,291.666,0.415325
28.840,296.192,0.732899
28.860,295.803,0.916793
28.880,294.697,0.971252
28.900,295.237,0.967899
28.920,295.450,0.972304
28.940,294.072,0.971852
28.960,293.304,0.951653
28.980,293.910,0.968635
29.000,294.006,0.971447
29.020,293.945,0.970497
29.040,294.065,0.969904
29.060,294.033,0.973128
29.080,294.178,0.973609
29.100,294.184,0.970557
29.120,293.233,0.942358
29.140,293.407,0.952521
29.160,293.791,0.968675
29.180,294.264,0.977145
29.200,293.785,0.970115
29.220,293.283,0.961956
29.240,293.623,0.970353
29.260,293.802,0.971887
29.280,293.831,0.970689
29.300,294.124,0.974756
29.320,293.904,0.972890
29.340,293.891,0.974171
29.360,293.949,0.973860
29.380,293.907,0.972112
29.400,293.887,0.973187
29.420,293.824,0.970660
29.440,294.089,0.971885
29.460,294.506,0.977299
29.480,295.497,0.957200
29.500,286.088,0.390209
29.520,262.957,0.856666
29.540,260.441,0.845660
29.560,262.048,0.811304
29.580,263.304,0.942047
29.600,262.113,0.944275
29.620,261.856,0.916861
29.640,262.095,0.952576
29.660,262.116,0.935928
29.680,261.831,0.936389
29.700,261.847,0.953605
29.720,262.276,0.935779
29.740,262.546,0.943484
29.760,261.109,0.922078
29.780,261.786,0.927530
29.800,262.130,0.946910
29.820,261.209,0.929340
29.840,261.194,0.923696
29.860,261.732,0.953873
29.880,261.898,0.955860
29.900,261.674,0.948894
29.920,260.921,0.931782
29.940,261.137,0.943042
29.960,261.497,0.948227
29.980,262.000,0.963065
30.000,261.466,0.950864
30.020,261.677,0.955904
30.040,261.612,0.958079
30.060,261.154,0.943782
30.080,261.317,0.949492
30.100,261.553,0.958867
30.120,261.150,0.947853
30.140,260.239,0.942760
30.160,252.660,0.371293
30.180,246.761,0.739080
30.200,249.031,0.899271
30.220,249.411,0.807204
30.240,247.797,0.775649
30.260,251.267,0.871751
30.280,251.472,0.916733
30.300,247.655,0.893310
30.320,246.722,0.877919
30.340,250.511,0.898507
30.360,252.045,0.855694
30.380,247.654,0.839931
30.400,249.070,0.864222
30.420,252.392,0.876879
30.440,250.840,0.898596
30.460,247.102,0.879478
30.480,249.004,0.885601
30.500,250.087,0.926898
30.520,247.557,0.904282
30.540,247.036,0.905504
30.560,248.176,0.940141
30.580,247.421,0.924726
30.600,246.403,0.897486
30.620,248.836,0.902402
30.640,247.909,0.912954
30.660,246.473,0.893430
30.680,247.016,0.940558
30.700,247.146,0.929875
30.720,246.200,0.916291
30.740,248.226,0.935410
30.760,248.734,0.919400
30.780,246.386,0.892467
30.800,247.033,0.934097
30.820,244.615,0.309043
30.840,220.747,0.821518
30.860,219.658,0.905398
30.880,218.924,0.806812
30.900,219.159,0.864122
30.920,219.549,0.922545
30.940,219.814,0.914862
30.960,220.087,0.805005
30.980,220.058,0.860621
31.000,220.358,0.868926
31.020,219.645,0.808189
31.040,220.001,0.785141
31.060,220.086,0.918950
31.080,219.823,0.883214
31.100,219.923,0.923198
31.120,220.335,0.946824
31.140,220.056,0.924842
31.160,220.037,0.936516
31.180,219.982,0.921144
31.200,219.824,0.924239
31.220,219.894,0.919077
31.240,220.245,0.952914
31.260,219.590,0.911377
31.280,220.234,0.941948
31.300,220.376,0.947457
31.320,219.992,0.938033
31.340,220.343,0.947187
31.360,220.515,0.956160
31.380,219.844,0.940353
31.400,219.952,0.943918
31.420,220.159,0.947850
31.440,219.858,0.942230
31.460,219.989,0.949370
31.480,220.044,0.896821
31.500,199.257,0.329447
31.520,195.342,0.863300
31.540,195.410,0.883919
31.560,195.887,0.880580
31.580,195.938,0.899527
31.600,196.066,0.926048
31.620,196.301,0.934895
31.640,196.418,0.934445
31.660,196.019,0.924521
31.680,196.245,0.943559
31.700,196.282,0.932271
31.720,196.471,0.938573
31.740,196.268,0.941840
31.760,196.240,0.935858
31.780,196.813,0.943403
31.800,196.267,0.927303
31.820,196.355,0.933123
31.840,196.078,0.917001
31.860,195.894,0.917880
31.880,195.935,0.919579
31.900,195.992,0.917067
31.920,196.435,0.929849
31.940,196.275,0.937221
31.960,195.985,0.918666
31.980,196.417,0.941323
32.000,196.339,0.934701
32.020,196.219,0.937674
32.040,195.837,0.914512
32.060,196.214,0.934023
32.080,196.395,0.941657
32.100,196.574,0.939148
32.120,196.450,0.945405
32.140,196.232,0.937401
32.160,195.978,0.927321
32.180,195.932,0.920917
32.200,196.200,0.937619
32.220,196.140,0.936768
32.240,196.316,0.943497
32.260,196.128,0.938403
32.280,196.032,0.940062
32.300,195.644,0.920501
32.320,195.541,0.924223
32.340,195.601,0.919492
32.360,196.480,0.945195
32.380,196.282,0.944543
32.400,196.254,0.940630
32.420,196.418,0.946149
32.440,196.325,0.939427
32.460,196.191,0.938819
32.480,196.426,0.941654
32.500,196.499,0.939874
32.520,196.193,0.943694
32.540,195.896,0.930626
32.560,196.195,0.940481
32.580,196.404,0.946018
32.600,196.213,0.942190
32.620,196.277,0.948172
32.640,195.927,0.932972
32.660,196.183,0.940098
32.680,196.174,0.946965
32.700,196.314,0.944262
32.720,196.300,0.949717
32.740,196.388,0.948597
32.760,196.283,0.946013
32.780,196.174,0.945694
32.800,196.182,0.943674
32.820,196.090,0.940007
32.840,196.004,0.935035
32.860,196.151,0.939894
32.880,196.264,0.948851
32.900,196.079,0.934053
32.920,196.027,0.937691
32.940,196.181,0.937440
32.960,196.093,0.939163
32.980,196.121,0.936081
33.000,196.019,0.924199
33.020,195.994,0.924191
33.040,196.175,0.934347
33.060,195.803,0.920532
33.080,196.221,0.941868
33.100,196.183,0.942018
33.120,196.180,0.939788
33.140,196.119,0.922166
33.160,196.083,0.932609
33.180,196.089,0.893229
33.200,196.153,0.927487
33.220,196.016,0.933558
33.240,196.102,0.934932
33.260,195.829,0.929026
33.280,195.925,0.932240
33.300,195.784,0.928477
33.320,195.800,0.929003
33.340,195.860,0.935006
33.360,196.024,0.945481
33.380,196.127,0.946588
33.400,195.947,0.946122
33.420,195.958,0.937761
33.440,195.968,0.946892
33.460,196.015,0.945782
33.480,196.083,0.949528
33.500,195.874,0.941774
33.520,196.016,0.946737
33.540,195.853,0.941884
33.560,195.945,0.935917
33.580,195.964,0.944863
33.600,196.047,0.943823
33.620,196.011,0.948424
33.640,195.984,0.941740
33.660,195.959,0.941462
33.680,195.907,0.940683
33.700,195.907,0.939040
33.720,195.843,0.939534
33.740,195.789,0.933460
33.760,195.830,0.941746
33.780,195.844,0.937745
33.800,196.075,0.947389
33.820,195.885,0.943611
33.840,195.994,0.943772
33.860,195.910,0.948150
33.880,195.969,0.941337
33.900,196.084,0.953086
33.920,195.805,0.935829
33.940,195.967,0.940295
33.960,195.846,0.937995
33.980,195.895,0.942080
34.000,195.898,0.945797
34.020,195.912,0.937789
34.040,195.998,0.945863
34.060,195.926,0.938867
34.080,195.929,0.947385
34.100,195.954,0.947077
34.120,195.920,0.938549
34.140,194.828,0.453426
34.160,260.869,0.647377
34.180,261.906,0.871259
34.200,260.869,0.915121
34.220,260.313,0.939115
34.240,262.166,0.951310
34.260,262.219,0.959026
34.280,261.716,0.953631
34.300,261.214,0.946269
34.320,261.986,0.962553
34.340,261.919,0.959763
34.360,261.251,0.947908
34.380,262.045,0.962013
34.400,262.119,0.962817
34.420,261.027,0.938268
34.440,261.429,0.951097
34.460,261.889,0.961018
34.480,261.230,0.945326
34.500,260.875,0.930311
34.520,261.309,0.950350
34.540,261.724,0.959337
34.560,261.961,0.960825
34.580,260.980,0.940414
34.600,260.773,0.933519
34.620,261.392,0.953548
34.640,261.926,0.962653
34.660,261.907,0.961720
34.680,261.554,0.955009
34.700,261.739,0.955801
34.720,261.294,0.949451
34.740,261.287,0.952126
34.760,261.360,0.957058
34.780,261.102,0.946826
34.800,260.772,0.932513
34.820,260.068,0.884998
34.840,260.995,0.913899
34.860,261.103,0.935378
34.880,260.437,0.918362
34.900,261.231,0.927889
34.920,262.297,0.960220
34.940,261.857,0.957173
34.960,261.250,0.950121
34.980,261.567,0.954968
35.000,262.024,0.962214
35.020,261.512,0.953388
35.040,261.773,0.962386
35.060,262.058,0.963166
35.080,261.288,0.947586
35.100,261.113,0.943923
35.120,261.664,0.959422
35.140,261.100,0.945362
35.160,260.910,0.931851
35.180,261.134,0.944241
35.200,261.538,0.952572
35.220,261.790,0.959509
35.240,261.310,0.951145
35.260,260.690,0.933706
35.280,261.214,0.946197
35.300,261.760,0.959643
35.320,261.900,0.960360
35.340,261.573,0.952552
35.360,261.823,0.961818
35.380,261.641,0.959593
35.400,261.188,0.950008
35.420,261.362,0.952383
35.440,261.407,0.956741
35.460,260.861,0.937226
35.480,260.212,0.878595
35.500,260.210,0.890975
35.520,260.991,0.925408
35.540,260.592,0.907415
35.560,260.607,0.923206
35.580,261.939,0.959844
35.600,262.024,0.960100
35.620,261.274,0.947502
35.640,261.406,0.954635
35.660,262.095,0.963425
35.680,261.633,0.957483
35.700,261.599,0.958588
35.720,261.968,0.961190
35.740,261.761,0.958241
35.760,261.139,0.945120
35.780,261.409,0.953624
35.800,261.419,0.951335
35.820,260.995,0.935355
35.840,261.230,0.944243
35.860,261.368,0.952527
35.880,261.657,0.956677
35.900,261.458,0.953346
35.920,260.839,0.930586
35.940,261.048,0.942898
35.960,261.574,0.956922
35.980,261.873,0.958823
36.000,261.517,0.954913
36.020,261.598,0.956961
36.040,261.591,0.957256
36.060,261.272,0.947269
36.080,261.284,0.952124
36.100,261.440,0.957872
36.120,261.106,0.949329
36.140,260.257,0.940989
36.160,291.222,0.449334
36.180,295.726,0.773523
36.200,295.625,0.937511
36.220,294.419,0.970772
36.240,295.607,0.960917
36.260,295.180,0.970427
36.280,293.583,0.958965
36.300,293.689,0.960066
36.320,293.976,0.969261
36.340,293.824,0.964865
36.360,294.036,0.969231
36.380,294.188,0.971157
36.400,293.922,0.962781
36.420,294.432,0.968109
36.440,293.828,0.957776
36.460,292.994,0.917745
36.480,293.827,0.963119
36.500,293.729,0.967336
36.520,293.975,0.969699
36.540,293.706,0.968783
36.560,293.243,0.955928
36.580,293.716,0.967629
36.600,293.852,0.972678
36.620,293.999,0.972848
36.640,294.114,0.973291
36.660,293.861,0.973950
36.680,293.838,0.971558
36.700,294.101,0.975072
36.720,293.969,0.973184
36.740,293.777,0.968699
36.760,293.964,0.972083
36.780,294.157,0.973954
36.800,294.712,0.975772
36.820,294.402,0.952087
36.840,333.794,0.648401
36.860,331.355,0.918885
36.880,330.465,0.960786
36.900,330.470,0.953946
36.920,330.120,0.948303
36.940,329.258,0.940164
36.960,329.157,0.945328
36.980,329.800,0.960984
37.000,329.843,0.966801
37.020,329.300,0.955318
37.040,329.779,0.965520
37.060,330.336,0.969384
37.080,330.240,0.969852
37.100,329.935,0.965557
37.120,330.220,0.964305
37.140,330.296,0.968400
37.160,329.561,0.961118
37.180,328.952,0.942763
37.200,328.975,0.933650
37.220,329.581,0.963700
37.240,329.894,0.970342
37.260,330.257,0.976141
37.280,330.205,0.974061
37.300,329.434,0.958627
37.320,329.643,0.966402
37.340,330.002,0.967351
37.360,329.818,0.968564
37.380,329.605,0.965793
37.400,329.483,0.959917
37.420,329.642,0.962156
37.440,329.962,0.971891
37.460,329.978,0.976181
37.480,329.947,0.970907
37.500,329.649,0.955907
37.520,329.500,0.960812
37.540,329.655,0.966254
37.560,330.219,0.975292
37.580,330.106,0.971818
37.600,329.427,0.961767
37.620,329.227,0.949780
37.640,329.822,0.968989
37.660,330.335,0.973898
37.680,330.222,0.972717
37.700,330.180,0.967549
37.720,329.937,0.960319
37.740,329.711,0.960161
37.760,329.779,0.958629
37.780,329.896,0.955586
37.800,329.774,0.957108
37.820,329.621,0.962621
37.840,330.107,0.969616
37.860,329.869,0.963821
37.880,329.946,0.966718
37.900,330.143,0.972329
37.920,330.128,0.968331
37.940,330.025,0.964889
37.960,329.854,0.965290
37.980,329.978,0.967488
38.000,330.356,0.972454
38.020,330.399,0.963181
38.040,330.216,0.955236
38.060,329.889,0.958062
38.080,329.707,0.954615
38.100,330.206,0.961127
38.120,330.692,0.968405
38.140,330.959,0.822082
38.160,295.766,0.593921
38.180,295.612,0.842591
38.200,295.672,0.939833
38.220,294.701,0.973208
38.240,295.495,0.966986
38.260,295.057,0.973299
38.280,293.775,0.966289
38.300,293.673,0.965479
38.320,293.947,0.970813
38.340,293.956,0.970569
38.360,293.963,0.972220
38.380,294.240,0.975342
38.400,294.127,0.971683
38.420,294.377,0.974822
38.440,293.961,0.970561
38.460,293.073,0.940793
38.480,293.477,0.958475
38.500,294.017,0.973961
38.520,294.135,0.976907
38.540,293.686,0.971335
38.560,293.305,0.962543
38.580,293.624,0.970107
38.600,293.812,0.972330
38.620,294.037,0.974149
38.640,294.073,0.975629
38.660,293.924,0.974685
38.680,293.926,0.973435
38.700,294.095,0.975931
38.720,293.948,0.973114
38.740,293.852,0.971565
38.760,293.990,0.974246
38.780,294.150,0.974616
38.800,294.315,0.978141
38.820,294.306,0.979089
38.840,293.822,0.973919
38.860,293.863,0.975093
38.880,293.582,0.969452
38.900,293.753,0.970610
38.920,294.100,0.978731
38.940,293.991,0.976129
38.960,293.842,0.976399
38.980,293.908,0.977181
39.000,294.037,0.976663
39.020,293.915,0.977948
39.040,293.770,0.974945
39.060,293.696,0.973993
39.080,293.869,0.976206
39.100,294.038,0.978917
39.120,293.978,0.978635
39.140,293.667,0.974907
39.160,293.710,0.974949
39.180,294.032,0.979694
39.200,294.049,0.978426
39.220,293.905,0.976676
39.240,293.860,0.976182
39.260,293.756,0.975157
39.280,293.749,0.973443
39.300,293.746,0.973158
39.320,293.865,0.975469
39.340,293.788,0.974377
39.360,293.819,0.973660
39.380,293.716,0.971239
39.400,293.800,0.972650
39.420,293.720,0.973025
39.440,293.963,0.974412
39.460,293.889,0.974050
39.480,292.691,0.715928
39.500,263.834,0.608666
39.520,261.645,0.898939
39.540,260.843,0.881708
39.560,260.725,0.916345
39.580,262.318,0.961335
39.600,262.118,0.960286
39.620,261.366,0.947932
39.640,261.532,0.953699
39.660,262.196,0.963803
39.680,261.424,0.948936
39.700,261.525,0.956614
39.720,262.220,0.961274
39.740,261.678,0.956430
39.760,261.119,0.941149
39.780,261.548,0.952935
39.800,261.681,0.956428
39.820,260.981,0.931958
39.840,261.164,0.941060
39.860,261.507,0.958194
39.880,261.831,0.961347
39.900,261.546,0.955736
39.920,260.843,0.931546
39.940,261.116,0.944786
39.960,261.583,0.957217
39.980,261.838,0.959040
40.000,261.485,0.952629
40.020,261.618,0.958589
40.040,261.617,0.956097
40.060,261.208,0.947779
40.080,261.103,0.947102
40.100,261.602,0.958393
40.120,261.175,0.951102
40.140,260.317,0.940776
40.160,333.750,0.475235
40.180,332.091,0.871478
40.200,331.290,0.932629
40.220,330.285,0.958568
40.240,329.943,0.945723
40.260,329.547,0.921328
40.280,329.356,0.921166
40.300,329.415,0.951523
40.320,329.746,0.949493
40.340,329.392,0.938965
40.360,329.597,0.949623
40.380,330.165,0.965923
40.400,330.043,0.958452
40.420,329.927,0.958076
40.440,330.202,0.959270
40.460,330.480,0.965092
40.480,330.124,0.966039
40.500,329.401,0.942305
40.520,328.770,0.933440
40.540,329.256,0.948505
40.560,329.723,0.958514
40.580,329.799,0.966306
40.600,330.043,0.971542
40.620,329.824,0.969982
40.640,329.499,0.962395
40.660,329.994,0.969576
40.680,329.823,0.965801
40.700,329.750,0.961128
40.720,329.611,0.960896
40.740,329.430,0.958974
40.760,329.729,0.961349
40.780,329.968,0.967752
40.800,329.654,0.959149
40.820,326.758,0.865437
40.840,296.071,0.718178
40.860,295.095,0.934910
40.880,294.700,0.971468
40.900,295.109,0.966816
40.920,295.619,0.968927
40.940,294.267,0.974304
40.960,293.458,0.955815
40.980,294.011,0.971071
41.000,293.966,0.970644
41.020,293.949,0.970155
41.040,294.146,0.972557
41.060,294.111,0.974311
41.080,294.233,0.973726
41.100,294.185,0.971873
41.120,293.399,0.954461
41.140,293.466,0.954756
41.160,293.801,0.969760
41.180,294.218,0.977723
41.200,293.956,0.974898
41.220,293.261,0.960187
41.240,293.619,0.968557
41.260,293.911,0.973748
41.280,294.000,0.972562
41.300,294.169,0.974394
41.320,294.034,0.974952
41.340,293.860,0.973222
41.360,294.055,0.974225
41.380,293.982,0.973337
41.400,293.979,0.973630
41.420,294.010,0.974204
41.440,294.115,0.974359
41.460,294.492,0.978343
41.480,294.795,0.976025
41.500,289.951,0.635737
41.520,292.779,0.789562
41.540,294.492,0.959797
41.560,294.845,0.967958
41.580,295.511,0.962418
41.600,294.698,0.976601
41.620,293.511,0.962491
41.640,293.496,0.960919
41.660,293.777,0.967883
41.680,293.891,0.969860
41.700,293.961,0.969308
41.720,294.213,0.972690
41.740,294.279,0.974189
41.760,294.452,0.977013
41.780,293.784,0.966348
41.800,292.936,0.938078
41.820,293.244,0.958592
41.840,294.059,0.976232
41.860,294.049,0.975822
41.880,293.394,0.964728
41.900,293.519,0.968211
41.920,293.740,0.973502
41.940,293.707,0.971853
41.960,293.952,0.973542
41.980,293.922,0.957233
42.000,293.197,0.585525
